branches,commits,createdAt,diskUsage,followers,following,forkCount,gistComments,gistStar,gists,hasWikiEnabled,iClosedComments,iClosedParticipants,iOpenComments,iOpenParticipants,issuesClosed,issuesOpen,members,organizations,prClosed,prClosedComments,prClosedCommits,prMerged,prMergedComments,prMergedCommits,prOpen,prOpenComments,prOpenCommits,pushedAt,readmeCharCount,readmeLinkCount,readmeSize,readmeWordCount,releases,repositories,stars,subscribersCount,tags,type,updatedAt,websiteUrl,desWordCount,desCharCount,mit_license,nan_license,apache_license,other_license,remain_license,JavaScript,Python,Java,Objective-C,Ruby,PHP,other_language
11631,1,26.0,387650,504,416.0,140.0,129,0.0,0.0,14.0,1,3,2,0,0,1,0,0.0,1.0,0,0,0,0,0,0,0,0,0,387777,16,0,16,3,0,73,110,6,0,1,421825,1,7,36,0,1,0,0,0,0,0,0,0,0,0,1
11632,3,162.0,387657,420,15.0,9.0,38,0.0,0.0,4.0,1,35,20,4,4,8,3,0.0,0.0,3,0,30,11,20,18,3,5,16,421446,20228,13,20228,2578,0,31,123,20,16,1,421679,1,13,71,0,0,1,0,0,0,0,1,0,0,0,0
11633,1,16.0,387662,15,81.0,34.0,27,1.0,4.0,10.0,1,1,2,0,0,1,0,0.0,1.0,0,0,0,2,2,3,0,0,0,410223,688,2,688,105,0,44,126,12,0,1,420929,1,7,51,1,0,0,0,0,0,0,0,0,0,0,1
11634,3,143.0,387649,896,162.0,12.0,61,1.0,0.0,21.0,1,99,60,19,30,29,19,0.0,1.0,1,3,1,15,26,66,1,1,1,419473,11613,13,11614,1967,19,99,158,10,19,1,421894,1,8,52,1,0,0,0,0,1,0,0,0,0,0,0
11635,1,89.0,387661,274,612.0,174.0,17,67.0,451.0,34.0,1,0,4,0,1,4,1,0.0,4.0,0,0,0,2,1,2,0,0,0,421285,9159,35,9177,1179,0,96,165,22,0,1,421781,1,8,55,0,1,0,0,0,0,0,0,0,0,0,1
11636,2,28.0,387657,44,248.0,43.0,10,12.0,4.0,2.0,1,11,13,0,1,6,1,0.0,5.0,0,0,0,2,3,2,0,0,0,413317,1679,5,1679,265,0,30,178,21,0,1,421546,1,5,49,0,0,0,0,1,0,0,0,0,0,0,1
11637,4,177.0,387665,146,362.0,36.0,48,25.0,95.0,82.0,1,91,72,7,14,32,7,0.0,3.0,9,10,12,25,36,49,0,0,0,421186,8482,24,8487,1138,0,236,210,9,24,1,421822,1,13,79,1,0,0,0,0,1,0,0,0,0,0,0
11638,2,3.0,387649,494,27.0,1.0,31,0.0,0.0,5.0,1,3,3,0,0,1,0,0.0,1.0,0,0,0,2,1,3,0,0,0,405775,130,0,130,17,0,45,211,18,0,1,421103,1,2,18,0,1,0,0,0,0,1,0,0,0,0,0
11639,2,68.0,387663,437,65.0,14.0,12,6.0,15.0,76.0,1,45,39,17,25,18,15,0.0,0.0,0,0,0,3,9,4,0,0,0,398756,3548,1,3548,572,0,248,224,14,7,1,421551,1,11,67,1,0,0,0,0,0,0,0,0,1,0,0
11640,1,24.0,387653,530,208.0,21.0,168,7.0,45.0,26.0,1,0,1,0,0,1,0,0.0,0.0,1,0,3,1,2,1,0,0,0,399687,1455,3,1455,210,0,32,265,15,0,1,421755,1,7,48,1,0,0,0,0,0,0,0,1,0,0,0
11641,1,672.0,387659,23948,91.0,65.0,150,0.0,0.0,17.0,1,53,39,51,43,21,22,0.0,2.0,0,0,0,1,0,1,0,0,0,421712,3515,11,5857,366,0,109,270,32,0,1,421815,1,4,25,1,0,0,0,0,0,0,0,0,0,0,1
11642,1,50.0,387663,32,1987.0,11.0,38,26.0,80.0,28.0,1,6,8,24,30,4,15,0.0,2.0,3,3,3,7,21,9,3,7,18,418248,3355,0,3355,426,0,32,303,5,11,1,421884,1,5,36,1,0,0,0,0,1,0,0,0,0,0,0
11643,1,4.0,387667,37,81.0,1.0,121,9.0,18.0,11.0,1,29,36,7,7,16,3,0.0,0.0,1,0,32,1,0,1,0,0,0,420675,352,1,352,52,0,17,342,36,0,1,421869,0,17,94,0,0,0,0,1,1,0,0,0,0,0,0
11644,2,145.0,387653,854,213.0,73.0,63,4.0,12.0,22.0,1,146,135,0,2,56,1,0.0,2.0,12,28,91,18,42,35,1,2,6,421888,4875,11,4879,723,10,72,446,9,26,1,421906,1,6,35,1,0,0,0,0,1,0,0,0,0,0,0
11645,3,151.0,387651,452,86.0,175.0,143,0.0,3.0,4.0,1,254,218,133,85,95,31,0.0,1.0,5,5,5,20,59,43,9,20,19,418603,5483,12,5483,745,0,151,495,18,21,1,421241,1,9,51,1,0,0,0,0,0,0,0,0,0,0,1
11646,1,15.0,387670,42,68.0,26.0,85,3.0,52.0,18.0,1,0,0,1,2,0,1,0.0,0.0,0,0,0,2,1,2,1,0,1,411569,2610,9,2610,306,1,13,833,35,2,1,421657,1,9,61,0,0,1,0,0,0,0,0,1,0,0,0
11647,5,345.0,387661,868,76.0,67.0,106,2.0,2.0,4.0,1,336,254,171,186,115,68,0.0,0.0,21,52,29,73,121,119,10,4,12,421614,2192,11,2198,324,7,54,888,38,10,1,421892,1,8,42,0,0,0,0,1,0,0,0,0,0,0,1
11648,2,79.0,387656,4617,51.0,16.0,133,0.0,0.0,0.0,1,30,28,19,23,11,14,0.0,1.0,2,3,11,13,14,22,7,2,12,419303,2174,2,2174,237,0,33,1015,31,9,1,421709,1,5,57,1,0,0,0,0,0,0,0,1,0,0,0
11649,3,523.0,387630,36800,552.0,23.0,29,6.0,24.0,12.0,1,15,13,2,2,7,1,0.0,0.0,0,0,0,4,7,5,0,0,0,415237,3999,10,6871,292,0,73,103,30,36,1,420025,1,7,61,1,0,0,0,0,1,0,0,0,0,0,0
11650,1,17.0,387642,24,83.0,16.0,19,0.0,1.0,2.0,1,8,5,4,6,2,5,0.0,0.0,0,0,0,3,2,5,0,0,0,416336,7494,4,11430,216,0,17,105,21,0,1,421580,1,9,102,0,1,0,0,0,0,1,0,0,0,0,0
11651,1,37.0,387642,33,27.0,6.0,37,0.0,0.0,2.0,0,52,46,37,20,21,6,0.0,3.0,3,8,9,5,16,8,0,0,0,420202,5594,3,5597,767,2,58,109,15,2,1,421624,1,8,42,1,0,0,0,0,0,0,0,0,0,1,0
11652,2,37.0,387626,313,87.0,49.0,78,2.0,9.0,17.0,1,12,15,0,0,8,0,0.0,2.0,1,1,1,7,2,9,0,0,0,394917,0,0,0,0,0,42,114,11,0,1,419510,1,6,43,0,1,0,0,0,1,0,0,0,0,0,0
11653,2,181.0,387640,437,824.0,11.0,8,61.0,71.0,75.0,1,4,10,6,8,10,8,0.0,2.0,2,2,7,23,1,145,0,0,0,397381,2151,2,2161,295,0,188,143,3,0,1,421318,1,7,50,1,0,0,0,0,0,0,0,1,0,0,0
11654,2,49.0,387646,586,29.0,24.0,22,0.0,1.0,1.0,1,36,31,0,0,17,0,0.0,1.0,1,1,1,3,3,5,0,0,0,391665,34,0,34,5,0,26,152,5,0,1,421237,1,1,10,1,0,0,0,0,1,0,0,0,0,0,0
11655,5,966.0,387629,1536,180.0,0.0,43,0.0,0.0,3.0,1,312,222,17,18,152,10,0.0,1.0,13,14,30,32,32,53,0,0,0,421420,16439,13,16439,2508,17,15,154,24,17,1,421562,0,9,61,0,0,0,0,1,0,0,0,0,0,0,1
11656,2,266.0,387640,1268,283.0,0.0,7,33.0,15.0,76.0,1,19,7,0,0,3,1,0.0,5.0,1,0,1,6,10,11,0,0,0,419000,13680,34,13680,1825,0,164,156,16,1,1,421799,1,9,65,0,1,0,0,0,0,0,0,0,1,0,0
11657,2,30.0,387626,473,53.0,17.0,11,0.0,0.0,3.0,1,0,0,0,1,0,1,0.0,1.0,0,0,0,1,0,18,1,0,1,388103,1246,4,1258,216,0,20,164,7,0,1,421662,1,6,29,0,1,0,0,0,0,0,0,0,0,0,1
11658,3,137.0,387634,204,9.0,1.0,26,0.0,0.0,4.0,1,98,96,14,12,77,10,0.0,2.0,5,28,7,1,1,1,0,0,0,420230,0,0,0,0,0,24,192,10,26,1,421842,0,5,47,1,0,0,0,0,0,1,0,0,0,0,0
11659,1,27.0,387637,445,1196.0,0.0,53,1.0,13.0,40.0,1,1,2,4,4,1,2,0.0,2.0,0,0,0,0,0,0,0,0,0,390098,165,0,165,25,0,127,194,26,0,1,421519,1,8,52,1,0,0,0,0,0,0,0,0,0,0,1
11660,2,127.0,387645,1493,120.0,69.0,15,0.0,0.0,2.0,0,135,60,6,7,29,4,0.0,7.0,2,7,3,9,7,26,0,0,0,421102,1176,5,1176,166,32,92,198,5,34,1,421798,1,6,35,1,0,0,0,0,0,1,0,0,0,0,0
11661,4,31.0,387641,213984,14.0,7.0,82,0.0,0.0,0.0,1,31,26,3,3,10,2,0.0,0.0,0,0,0,4,19,9,2,0,13,417954,3720,17,3803,582,8,2,198,22,8,1,421886,0,17,144,0,1,0,0,0,0,0,0,0,0,0,1
11662,2,514.0,387634,469,769.0,12.0,25,46.0,183.0,38.0,1,104,84,8,22,34,15,0.0,2.0,4,15,5,13,22,19,2,1,2,418640,7921,1,7921,1022,3,71,204,18,23,1,421823,1,4,24,0,0,0,1,0,0,0,0,0,0,0,1
11663,2,56.0,387632,75,112.0,27.0,46,0.0,0.0,9.0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,9,4,12,1,0,1,421808,22447,188,22465,3203,0,45,230,31,0,1,421823,1,12,73,0,1,0,0,0,0,0,0,0,0,0,1
11664,2,96.0,387624,77,336.0,0.0,13,45.0,443.0,24.0,1,95,44,107,81,23,36,0.0,3.0,0,0,0,2,7,2,0,0,0,418513,6333,19,6345,932,6,77,253,9,6,1,421142,0,14,80,1,0,0,0,0,0,1,0,0,0,0,0
11666,1,95.0,387624,163,95.0,0.0,150,0.0,0.0,0.0,1,51,47,63,80,17,28,0.0,0.0,5,2,14,22,14,45,2,0,2,410488,2383,5,2383,346,0,63,302,20,3,1,421326,1,3,27,1,0,0,0,0,1,0,0,0,0,0,0
11667,5,359.0,387630,2812,1408.0,1.0,56,0.0,6.0,1.0,1,258,129,19,10,57,5,0.0,5.0,7,36,14,37,67,57,0,0,0,421884,2923,7,2923,429,0,141,363,11,69,1,421844,1,9,47,0,0,0,0,1,0,0,0,0,0,0,1
11668,1,15.0,387626,249,131.0,3.0,13,0.0,9.0,11.0,1,2,2,14,11,1,5,0.0,1.0,0,0,0,0,0,0,2,0,2,411342,1669,3,1671,260,0,21,383,14,0,1,421741,1,5,30,0,0,0,0,1,1,0,0,0,0,0,0
11669,2,8.0,387631,967,58.0,33.0,91,0.0,0.0,3.0,1,22,11,85,78,2,28,0.0,0.0,2,5,21,0,0,0,2,0,6,404950,1497,7,1497,214,0,8,627,48,1,1,421884,1,7,32,1,0,0,0,0,0,0,0,1,0,0,0
11670,2,42.0,387635,5788,696.0,29.0,150,1.0,15.0,5.0,1,1,2,3,5,1,3,0.0,0.0,0,0,0,1,3,2,0,0,0,391379,4461,22,4463,597,0,17,734,45,1,1,421678,1,18,104,0,0,1,0,0,0,0,1,0,0,0,0
11671,2,294.0,387644,1133,5786.0,133.0,92,52.0,198.0,60.0,0,111,92,0,1,50,1,0.0,6.0,1,1,3,29,27,149,0,0,0,419511,3178,14,3190,487,14,213,861,33,15,1,421861,1,10,60,1,0,0,0,0,0,0,0,0,1,0,0
11672,4,87.0,387634,637,50.0,59.0,151,3.0,19.0,5.0,1,31,34,34,54,15,23,0.0,0.0,6,7,18,10,7,17,4,0,8,416826,15882,17,15882,2264,4,15,932,54,4,1,421628,1,7,38,1,0,0,0,0,1,0,0,0,0,0,0
11673,1,45.0,387638,18055,109.0,43.0,508,0.0,0.0,0.0,1,2,4,93,99,3,54,0.0,1.0,0,0,0,9,1,9,1,0,1,416697,1148,1,1547,154,0,50,1371,114,0,1,421786,1,1,97,0,0,1,0,0,0,0,1,0,0,0,0
11674,3,699.0,387645,12775,63.0,2.0,238,3.0,7.0,4.0,1,313,190,126,166,258,131,0.0,0.0,12,31,34,18,28,23,20,8,37,419037,526,2,526,84,14,11,1472,82,24,1,421830,1,7,55,1,0,0,0,0,1,0,0,0,0,0,0
11675,1,124.0,387609,64,1.0,1.0,25,0.0,0.0,0.0,1,25,15,0,0,7,0,0.0,0.0,0,0,0,2,2,2,0,0,0,420657,5763,0,5763,980,0,1,105,21,0,1,421328,0,59,371,0,1,0,0,0,1,0,0,0,0,0,0
11676,32,36.0,387603,39,169.0,40.0,10,18.0,168.0,44.0,1,10,9,13,5,5,3,0.0,7.0,2,8,3,6,5,9,2,14,3,418896,1578,5,1578,217,0,192,108,3,6,1,421907,1,6,46,1,0,0,0,0,1,0,0,0,0,0,0
11677,1,20.0,387602,299,129.0,0.0,8,13.0,134.0,49.0,1,8,11,6,4,4,2,0.0,0.0,2,5,2,2,2,6,2,0,11,400335,2516,8,2516,395,0,92,118,2,0,1,418581,1,8,45,1,0,0,0,0,1,0,0,0,0,0,0
11678,1,26.0,387620,21,462.0,397.0,40,5.0,89.0,37.0,1,0,0,0,0,0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,418603,5115,29,5131,726,0,33,120,22,0,1,421887,1,24,152,0,0,0,1,0,0,1,0,0,0,0,0
11679,1,22.0,387602,41,142.0,0.0,33,0.0,0.0,7.0,1,5,7,13,13,5,5,0.0,0.0,5,16,8,2,2,2,4,5,9,408382,3578,6,3578,511,0,69,125,6,7,1,421902,1,6,44,1,0,0,0,0,1,0,0,0,0,0,0
11680,1,15.0,387620,3247,30.0,0.0,23,0.0,0.0,0.0,1,1,3,3,7,1,4,0.0,0.0,0,0,0,0,0,0,2,0,6,414659,173,1,173,18,0,11,128,24,0,1,421627,1,2,16,0,1,0,0,0,0,0,0,0,0,0,1
11681,2,19.0,387620,99,52.0,29.0,8,0.0,0.0,2.0,1,10,4,10,4,2,3,0.0,3.0,0,0,0,5,2,5,0,0,0,409027,4514,8,4514,677,2,22,136,8,2,1,421301,1,10,66,1,0,0,0,0,0,1,0,0,0,0,0
11682,1,139.0,387623,94,8.0,5.0,62,3.0,5.0,22.0,1,123,115,1,3,55,2,0.0,0.0,9,9,11,25,8,39,0,0,0,418523,9111,12,9111,1292,1,4,153,13,18,1,421894,0,5,29,1,0,0,0,0,1,0,0,0,0,0,0
11683,2,33.0,387607,882,1693.0,31.0,95,82.0,31.0,81.0,1,1,7,3,4,7,3,0.0,5.0,5,6,7,0,0,0,0,0,0,410346,0,0,0,0,0,76,155,14,0,1,421769,1,7,47,0,1,0,0,0,0,0,1,0,0,0,0
11684,2,58.0,387619,43,378.0,33.0,13,15.0,98.0,131.0,1,8,7,3,6,2,3,0.0,3.0,1,0,1,3,2,9,0,0,0,416620,9219,6,9223,1194,0,100,156,34,0,1,421878,1,12,92,1,0,0,0,0,0,1,0,0,0,0,0
11685,1,58.0,387610,114,13.0,0.0,43,0.0,5.0,4.0,1,28,24,11,14,11,5,0.0,0.0,1,3,1,6,4,31,0,0,0,418581,3565,3,3565,593,0,49,181,13,0,1,421869,0,10,66,0,0,1,0,0,0,0,0,0,0,0,1
11686,1,62.0,387615,19064,57.0,0.0,40,0.0,0.0,0.0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,400350,321,7,323,51,0,5,194,63,0,1,421661,0,10,63,1,0,0,0,0,0,0,0,0,0,0,1
11687,1,19.0,387623,163,165.0,81.0,24,21.0,319.0,67.0,1,32,28,9,12,13,6,0.0,5.0,0,0,0,0,0,0,2,0,2,419251,1637,9,1645,245,0,152,209,2,0,1,421820,1,4,23,1,0,0,0,0,0,0,0,0,1,0,0
11688,1,90.0,387610,84,92.0,0.0,91,0.0,7.0,5.0,1,22,15,20,8,8,4,0.0,2.0,1,3,1,1,0,1,0,0,0,414585,1528,7,1528,194,0,109,209,36,0,1,421537,0,11,72,0,1,0,0,0,0,0,0,0,0,0,1
11689,1,13.0,387600,12542,75.0,18.0,57,0.0,2.0,12.0,1,11,10,17,19,5,7,0.0,0.0,0,0,0,2,2,2,2,2,11,389127,2061,5,2061,303,0,66,229,15,3,1,420457,1,59,308,1,0,0,0,0,0,0,0,1,0,0,0
11690,2,158.0,387617,65,1034.0,114.0,61,18.0,55.0,15.0,1,6,4,0,0,2,0,0.0,2.0,4,3,16,40,33,84,0,0,0,419134,10691,173,10693,1300,0,34,255,36,0,1,421883,1,5,41,1,0,0,0,0,0,0,0,0,0,0,1
11691,1,33.0,387618,578,21.0,13.0,18,0.0,1.0,2.0,1,1,2,0,0,1,0,0.0,1.0,0,0,0,1,1,1,0,0,0,403992,1691,2,1691,233,0,8,263,10,0,1,418591,0,4,21,0,1,0,0,0,0,0,0,1,0,0,0
11692,1,256.0,387620,2208,103.0,5.0,108,31.0,79.0,31.0,0,111,85,19,24,45,12,0.0,2.0,4,9,10,17,43,24,0,0,0,421264,3759,2,3759,585,10,38,369,23,12,1,421888,1,7,47,0,0,0,0,1,1,0,0,0,0,0,0
11693,1,41.0,387600,189,515.0,480.0,25,24.0,229.0,188.0,1,19,24,5,10,11,6,0.0,0.0,3,9,4,1,1,1,2,0,2,412721,7438,29,7438,1044,5,126,375,18,9,1,421886,0,4,22,0,0,0,1,0,1,0,0,0,0,0,0
11694,2,142.0,387613,2560,315.0,0.0,47,2.0,16.0,37.0,0,24,19,5,3,9,1,0.0,3.0,0,0,0,0,0,0,0,0,0,421306,738,4,738,113,0,69,383,27,0,1,421891,1,4,24,1,0,0,0,0,0,0,0,0,0,0,1
11695,2,107.0,387609,81,22.0,5.0,24,6.0,30.0,13.0,1,123,55,25,8,27,3,0.0,0.0,8,19,33,14,17,19,0,0,0,421393,2181,10,2181,334,7,62,393,8,9,1,421813,1,19,121,0,1,0,0,0,0,0,0,0,0,0,1
11696,1,7.0,387617,5242,77.0,31.0,92,0.0,1.0,1.0,1,7,10,0,0,6,0,0.0,0.0,0,0,0,0,0,0,0,0,0,409998,2464,3,3476,205,0,9,417,29,0,1,421609,1,3,30,0,1,0,0,0,0,0,0,1,0,0,0
11697,2,110.0,387610,687,111.0,4.0,7,8.0,7.0,4.0,1,28,31,0,0,22,0,0.0,0.0,2,1,2,3,3,3,0,0,0,408252,8615,19,8617,1132,8,34,444,16,7,1,421882,1,16,113,1,0,0,0,0,1,0,0,0,0,0,0
11698,1,28.0,387614,370,59.0,45.0,69,0.0,1.0,5.0,1,20,17,1,2,8,1,0.0,0.0,3,12,10,4,3,5,0,0,0,398144,1094,4,1094,133,2,11,551,18,3,1,421257,1,11,77,1,0,0,0,0,0,0,0,1,0,0,0
11699,5,46.0,387607,2651,146.0,141.0,202,4.0,2.0,84.0,1,5,7,39,43,4,18,0.0,0.0,1,4,4,2,3,2,3,4,5,420151,1160,3,1176,146,0,176,685,34,0,1,421789,1,3,26,0,1,0,0,0,0,0,1,0,0,0,0
11700,1,17.0,387615,726,340.0,22.0,85,7.0,0.0,1.0,1,7,4,0,0,2,0,0.0,1.0,1,2,1,0,0,0,0,0,0,404169,5859,15,5859,765,0,37,740,35,6,1,421894,1,11,70,0,0,1,0,0,0,0,0,1,0,0,0
11701,2,85.0,387608,456,6934.0,212.0,48,7.0,59.0,16.0,0,40,31,0,0,13,0,0.0,15.0,1,1,2,7,7,7,0,0,0,421565,4146,14,4148,656,0,184,868,19,15,1,421835,1,10,57,1,0,0,0,0,1,0,0,0,0,0,0
11702,1,39.0,387615,392,173.0,4.0,341,1.0,0.0,5.0,1,28,39,40,70,20,40,0.0,0.0,6,7,12,10,23,15,12,10,30,412400,0,0,0,0,1,43,4840,207,1,1,421894,0,5,34,1,0,0,0,0,0,1,0,0,0,0,0
11703,1,15.0,387576,17,15.0,8.0,30,0.0,0.0,0.0,1,0,0,4,4,0,1,0.0,0.0,0,0,0,4,2,4,0,0,0,408232,387,0,387,54,0,14,104,24,0,1,421860,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
11704,3,81.0,387584,263,48.0,55.0,8,20.0,129.0,43.0,0,6,4,4,6,2,4,0.0,7.0,1,1,1,0,0,0,0,0,0,409646,4784,11,4784,678,0,71,105,5,4,1,410528,1,3,22,1,0,0,0,0,0,0,0,0,0,0,1
11705,1,79.0,387578,50,584.0,18.0,9,8.0,69.0,45.0,1,54,16,0,0,8,0,0.0,6.0,0,0,0,6,16,7,0,0,0,416055,10681,6,10681,1867,0,165,111,5,0,1,421419,1,14,75,1,0,0,0,0,0,0,0,0,0,0,1
11706,4,79.0,387588,148,6.0,1.0,31,0.0,0.0,17.0,1,183,75,23,16,35,6,0.0,0.0,7,22,11,6,3,6,0,0,0,407959,2118,7,2118,320,18,37,113,16,26,1,419991,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
11707,1,75.0,387593,436,63.0,11.0,11,10.0,49.0,57.0,1,11,10,0,2,6,2,0.0,0.0,0,0,0,5,4,7,1,0,1,418723,19835,13,19838,3234,1,68,117,9,1,1,420372,0,5,31,0,1,0,0,0,0,0,0,0,0,0,1
11708,1,7.0,387583,5832,249.0,9.0,39,0.0,0.0,3.0,1,0,0,1,3,0,2,0.0,0.0,0,0,0,0,0,0,0,0,0,387780,13550,34,13550,2194,0,113,118,11,0,1,421429,1,7,49,0,1,0,0,0,0,0,1,0,0,0,0
11709,1,334.0,387593,1717,31.0,8.0,10,0.0,2.0,5.0,1,81,44,0,0,28,0,0.0,0.0,0,0,0,2,1,2,0,0,0,414990,8143,13,8143,1353,10,64,121,8,15,1,421784,0,6,33,0,0,0,1,0,0,0,0,0,0,0,1
11710,1,46.0,387586,18,14.0,23.0,19,0.0,0.0,14.0,1,1,4,4,6,2,3,0.0,0.0,0,0,0,12,4,18,1,0,2,408826,1527,8,1527,198,0,43,125,17,0,1,421037,0,8,60,0,1,0,0,0,0,0,0,0,0,0,1
11711,3,73.0,387585,1536,80.0,13.0,77,0.0,0.0,0.0,1,7,8,4,12,4,7,0.0,0.0,1,0,1,3,0,3,0,0,0,420120,5738,7,8166,552,1,17,127,18,6,1,421498,1,17,86,0,1,0,0,0,0,0,1,0,0,0,0
11712,1,27.0,387596,13500,127.0,49.0,23,1.0,13.0,6.0,1,6,8,24,19,5,11,0.0,3.0,0,0,0,0,0,0,4,0,5,415649,2486,6,2486,434,0,100,134,16,0,1,421647,0,9,105,0,1,0,0,0,0,0,0,0,0,0,1
11713,1,28.0,387591,6915,50.0,50.0,17,4.0,4.0,95.0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,388001,634,3,634,105,0,29,139,9,0,1,421048,1,8,42,0,1,0,0,0,0,0,0,1,0,0,0
11714,1,28.0,387595,12,130.0,0.0,43,0.0,0.0,1.0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,1,2,21,0,0,0,403796,677,1,677,90,0,17,153,19,0,1,421557,0,20,116,0,1,0,0,0,0,1,0,0,0,0,0
11715,8,1209.0,387584,7704,57.0,2.0,119,0.0,0.0,5.0,1,215,211,33,41,319,26,0.0,3.0,50,94,230,100,92,164,6,4,11,421863,0,0,0,0,30,17,155,46,47,1,421816,1,15,99,1,0,0,0,0,0,0,0,0,0,1,0
11716,3,263.0,387591,9430,9.0,0.0,20,0.0,0.0,6.0,1,257,178,15,22,114,11,0.0,0.0,0,0,0,2,3,4,0,0,0,416258,9961,12,9961,1587,36,11,167,14,36,1,421346,1,23,145,0,0,0,1,0,0,0,0,1,0,0,0
11717,12,12.0,387599,22034,10.0,0.0,48,0.0,1.0,6.0,1,4,5,44,45,3,9,0.0,0.0,1,1,1,1,3,1,0,0,0,389440,4319,15,4319,685,1,23,170,19,21,1,421392,1,9,57,0,1,0,0,0,0,1,0,0,0,0,0
11718,1,949.0,387590,49488,28.0,1.0,163,0.0,0.0,0.0,1,267,197,10,14,171,8,0.0,0.0,22,38,89,38,28,277,1,4,2,421201,4823,23,4823,692,25,20,173,49,25,1,421491,1,5,36,0,0,0,0,1,0,0,0,0,0,1,0
11719,1,40.0,387598,518,35.0,40.0,110,0.0,0.0,3.0,0,8,12,49,67,8,32,0.0,0.0,0,0,0,5,0,14,12,1,49,416950,2534,4,2534,412,0,11,202,33,0,1,421889,0,11,99,0,1,0,0,0,0,0,0,0,0,1,0
11720,1,68.0,387579,822,6934.0,212.0,22,7.0,59.0,16.0,1,33,25,0,0,13,0,0.0,15.0,0,0,0,7,12,10,0,0,0,414485,2510,11,2510,378,0,184,214,4,19,1,421897,1,7,52,1,0,0,0,0,1,0,0,0,0,0,0
11721,3,340.0,387598,6741,336.0,50.0,22,12.0,5.0,31.0,1,67,51,4,9,22,6,0.0,5.0,1,2,1,45,62,105,0,0,0,419825,10197,132,10197,1495,0,162,223,12,0,1,421874,1,7,34,1,0,0,0,0,0,0,0,0,0,0,1
11722,1,23.0,387592,351,103.0,252.0,86,4.0,18.0,134.0,1,0,0,11,28,0,18,0.0,0.0,0,0,0,1,0,1,0,0,0,410570,2712,8,2712,414,0,77,235,17,0,1,421816,1,8,51,0,0,1,0,0,0,0,1,0,0,0,0
11723,2,14.0,387587,666,15.0,1.0,49,0.0,1.0,20.0,1,18,11,1,2,4,1,0.0,1.0,0,0,0,0,0,0,0,0,0,403989,3254,7,3254,407,0,84,237,14,1,1,421625,1,27,153,0,0,1,0,0,0,0,1,0,0,0,0
11724,1,44.0,387590,33,22417.0,45.0,15,124.0,801.0,70.0,0,34,27,0,0,12,0,0.0,24.0,5,8,36,5,10,9,0,0,0,419771,0,0,0,0,0,1248,255,9,16,1,421699,1,13,79,1,0,0,0,0,1,0,0,0,0,0,0
11725,2,162.0,387576,87,12.0,20.0,7,1.0,0.0,6.0,1,0,0,0,0,0,0,0.0,1.0,0,0,0,1,1,1,0,0,0,420569,3649,3,3649,585,0,33,287,10,7,1,420170,1,12,82,1,0,0,0,0,0,0,0,0,1,0,0
11726,1,30.0,387577,231,119.0,134.0,6,3.0,5.0,41.0,1,46,34,1,2,14,1,0.0,0.0,0,0,0,2,2,2,0,0,0,419156,0,0,0,0,0,95,325,10,0,1,420499,1,17,85,1,0,0,0,0,0,0,0,1,0,0,0
11727,1,187.0,387594,83,841.0,6.0,144,7.0,42.0,8.0,1,45,33,21,35,16,17,0.0,1.0,0,0,0,5,4,5,2,0,3,421386,5290,16,5290,781,2,123,326,31,8,1,421890,1,9,60,1,0,0,0,0,0,0,0,0,0,0,1
11728,1,24.0,387587,272,88.0,10.0,36,0.0,2.0,4.0,1,0,0,3,5,0,4,0.0,0.0,2,5,5,0,0,0,0,0,0,389206,1686,7,1686,226,0,78,386,17,4,1,421048,1,16,100,1,0,0,0,0,0,0,0,1,0,0,0
11729,2,62.0,387585,2360,82.0,4.0,40,48.0,778.0,15.0,1,47,15,32,40,14,21,0.0,1.0,1,0,1,5,16,5,12,14,16,415920,6405,23,6409,886,0,56,436,29,8,1,421833,1,5,37,1,0,0,0,0,0,0,1,0,0,0,0
11730,14,251.0,387587,1674,59.0,3.0,193,35.0,134.0,3.0,1,106,52,232,163,32,80,0.0,0.0,1,1,2,33,36,100,1,1,1,421465,6372,15,6372,813,22,23,465,57,24,1,421840,1,5,33,1,0,0,0,0,0,0,1,0,0,0,0
11731,2,202.0,387579,1533,68.0,61.0,106,0.0,7.0,8.0,1,194,178,50,43,90,20,0.0,1.0,1,1,1,18,15,29,0,0,0,421747,0,0,0,0,0,36,466,35,0,1,421654,1,5,31,0,0,0,0,1,0,0,0,0,0,0,1
11732,2,136.0,387593,2882,32.0,2.0,53,1.0,0.0,1.0,1,6,4,7,5,3,2,0.0,2.0,1,1,1,11,16,44,5,6,43,421618,162,1,162,23,0,23,598,33,0,1,421851,1,7,47,0,1,0,0,0,0,0,1,0,0,0,0
11733,1,56.0,387592,1930,10.0,0.0,62,1.0,3.0,6.0,1,141,52,32,32,23,9,0.0,0.0,2,2,3,11,3,14,0,0,0,409649,2542,3,2554,377,1,11,603,29,1,1,420700,1,6,43,0,1,0,0,0,0,0,0,0,0,0,1
